https://www.youtube.com/watch?v=jtNyFMp4NAg	https://i1.ytimg.com/vi/jtNyFMp4NAg/mqdefault.jpg	FCell 2.1: Excel object handles and linear regression with R in F#	true
http://vimeo.com/89675667	http://b.vimeocdn.com/ts/468/521/468521596_295.jpg	Porting Quake III to F# A Journey to Functional Programming with Will Smith	true
http://www.infoq.com/presentations/spreadsheet-refactoring	http://www.infoq.com/resource/presentations/spreadsheet-refactoring/en/slides/sl1.jpg	Building a Language for Spreadsheet Refactoring	true
https://www.youtube.com/watch?v=GOF2LnJGVV0	https://i1.ytimg.com/vi/GOF2LnJGVV0/mqdefault.jpg	F# Software Foundation Year in Review	true
https://www.youtube.com/watch?v=3nJOZu7EA6s	https://i1.ytimg.com/vi/3nJOZu7EA6s/mqdefault.jpg	Concurrency in F#	true
https://www.youtube.com/watch?v=MuHFgkgnx6I	https://i1.ytimg.com/vi/MuHFgkgnx6I/mqdefault.jpg	F# MVC for WPF	true
https://www.youtube.com/watch?v=MriHEnq5MR4	https://i1.ytimg.com/vi/MriHEnq5MR4/mqdefault.jpg	F# for the client - from WPF to iOS	true
https://skillsmatter.com/skillscasts/4950-deedle-effective-data-time-series-analysis-with-tomas-petricek	https://skillsmatter.com/assets/logo_proper-b6f0b7c4b2a97a5db191ae7cb0c75dd7.png	Deedle: Effective Data & Time Series Analysis with Tomas Petricek	true
http://vimeo.com/85807155	http://b.vimeocdn.com/ts/463/244/463244505_295.jpg	Yan Cui - F# in Social Gaming	true
https://skillsmatter.com/skillscasts/4949-f-for-fun-and-games-with-anthony-brown	https://skillsmatter.com/assets/logo_proper-b6f0b7c4b2a97a5db191ae7cb0c75dd7.png	F# for Fun and Games with Anthony Brown	true
http://www.youtube.com/watch?v=z6R85_X2ivE	http://i1.ytimg.com/vi/z6R85_X2ivE/mqdefault.jpg	Reed Copsey: New libraries for Client Side development in F#	true
http://skillsmatter.com/podcast/scala/sql-type-provider-deep-dive-with-ross-mckinlay	https://skillsmatter.com/assets/logo_proper-b6f0b7c4b2a97a5db191ae7cb0c75dd7.png	SQL Type Provider Deep Dive with Ross McKinlay	true
http://www.youtube.com/watch?v=iWvIpDnDIug	http://i1.ytimg.com/vi/iWvIpDnDIug/mqdefault.jpg	FCell 2.0 Demo	true
http://www.youtube.com/watch?v=LOU00RlArqg	http://i1.ytimg.com/vi/LOU00RlArqg/mqdefault.jpg	F# type provider for Amazon S3	true
http://channel9.msdn.com/posts/Understanding-the-World-with-F	http://media.ch9.ms/ch9/b000/c7a2af85-f1ee-4fc0-9742-524a5509b000/UnderstandingtheWorldwithFsharp_220.jpg	Understanding the World with F#	true
http://vimeo.com/80591866	http://b.vimeocdn.com/ts/456/560/456560982_295.jpg	Intro to F# pattern matching	false
http://www.youtube.com/watch?v=dhZPcFrCczA	http://i1.ytimg.com/vi/dhZPcFrCczA/mqdefault.jpg	Simpler Data Access and Smarter Calculations	true
https://www.youtube.com/watch?v=N7h2UqDHcWc	https://i.ytimg.com/vi/N7h2UqDHcWc/mqdefault.jpg	F# in Finance 2013 - Keynote - Don Syme	true
https://www.youtube.com/watch?v=WI9bNWzTkxs	https://i.ytimg.com/vi/WI9bNWzTkxs/mqdefault.jpg	F# in Finance 2013 - Jon Harrop	true
https://www.youtube.com/watch?v=cILZgsiLOCs	https://i.ytimg.com/vi/cILZgsiLOCs/mqdefault.jpg	F# Expert Panel	true
http://www.infoq.com/presentations/readable-code-f-sharp	http://www.infoq.com/resource/presentations/readable-code-f-sharp/en/slides/sl1.jpg	Reasonable Code with F#	true
http://www.youtube.com/watch?v=tWPJGHtgVTM	http://i1.ytimg.com/vi/tWPJGHtgVTM/mqdefault.jpg	FQuake3 - F# Script Proof of Concept	true
http://vimeo.com/79402548	http://b.vimeocdn.com/ts/455/084/455084473_295.jpg	DISCOVERING TYPE PROVIDERS IN F# 3.0	true
http://vimeo.com/79390856	http://b.vimeocdn.com/ts/455/061/455061427_295.jpg	CONCURRENT APPLICATIONS WITH F# AGENTS	true
http://vimeo.com/79390854	http://b.vimeocdn.com/ts/455/061/455061257_295.jpg	F# for trading	true
http://vimeo.com/79345095	http://b.vimeocdn.com/ts/455/010/455010534_295.jpg	Deedle Effective Data and Time Series Analysis	true
http://vimeo.com/78908217	http://b.vimeocdn.com/ts/454/458/454458010_295.jpg	F# for C# developers	true
http://skillsmatter.com/podcast/scala/programming-with-the-stars-4395	https://skillsmatter.com/assets/logo_proper-b6f0b7c4b2a97a5db191ae7cb0c75dd7.png	Using F# to change the way we work	true
http://vimeo.com/album/2481016/video/77106039	http://b.vimeocdn.com/ts/452/199/452199453_295.jpg	Community-Driven F#	false
http://vimeo.com/77357721	http://b.vimeocdn.com/ts/452/514/452514630_295.jpg	F# for the Web with Type providers and FunScript	true
http://skillsmatter.com/podcast/open-source-dot-net/ben-taylor-on-enticify	https://skillsmatter.com/assets/logo_proper-b6f0b7c4b2a97a5db191ae7cb0c75dd7.png	Ben Taylor on Enticify	true
http://vimeo.com/74996999	http://b.vimeocdn.com/ts/449/460/449460790_295.jpg	Rachel Reese on FSharp Agents	true
http://vimeo.com/74996998	http://b.vimeocdn.com/ts/449/461/449461204_295.jpg	Jack Fox on Linear Data Structures	true
http://vimeo.com/74025841	http://b.vimeocdn.com/ts/448/278/448278775_295.jpg	F# Driver for MongoDB	true
http://skillsmatter.com/podcast/scala/f-mobile-apps	https://skillsmatter.com/assets/logo_proper-b6f0b7c4b2a97a5db191ae7cb0c75dd7.png	F# Mobile Apps	true
http://vimeo.com/68226717	http://b.vimeocdn.com/ts/440/458/440458000_295.jpg	Succeeding with Functional-first Programming in Industry	true
http://vimeo.com/68215535	http://b.vimeocdn.com/ts/440/437/440437853_295.jpg	Making Magic: Combining Data, Information, Services and Programming, at Internet-Scale	true
http://channel9.msdn.com/Events/TechEd/NorthAmerica/2013/DEV-B324	http://video.ch9.ms/sessions/teched/na/2013/DEV-B324.jpg	Build Data-Rich Solutions Faster with Microsoft Visual F#	true
https://www.youtube.com/watch?v=USw0o9Fccac	https://i2.ytimg.com/vi/USw0o9Fccac/mqdefault.jpg	Data Science with Hive from Tsunami	true
http://skillsmatter.com/podcast/open-source-dot-net/f-embedded-in-excel	https://skillsmatter.com/assets/logo_proper-b6f0b7c4b2a97a5db191ae7cb0c75dd7.png	F# embedded in Excel	true
http://skillsmatter.com/podcast/open-source-dot-net/f-embedded-in-excel-part-2	https://skillsmatter.com/assets/logo_proper-b6f0b7c4b2a97a5db191ae7cb0c75dd7.png	F# embedded in Excel part 2	true
http://vimeo.com/64695094	http://b.vimeocdn.com/ts/435/436/435436548_295.jpg	Dmitry Morozov on F# MVC for WPF	true
http://www.youtube.com/watch?v=VoxlpDzWJEA	http://i3.ytimg.com/vi/VoxlpDzWJEA/mqdefault.jpg	Tsunami Excel with UDFs	true
http://www.youtube.com/watch?v=_BOST3W88-Y	http://i4.ytimg.com/vi/_BOST3W88-Y/mqdefault.jpg	Visualize World Bank data in R with F# Type Providers	true
http://vimeo.com/63376677	http://b.vimeocdn.com/ts/433/611/433611917_295.jpg	Supervision: Static Analysis for Microsofts Dynamics NAV	true
http://www.youtube.com/watch?v=StaP_L6xLUg	http://i4.ytimg.com/vi/StaP_L6xLUg/mqdefault.jpg	Deploying Web Apps to the Cloud (Part 1)	true
http://www.youtube.com/watch?v=XsNa2LbIdFA	http://i1.ytimg.com/vi/XsNa2LbIdFA/mqdefault.jpg	FCell: Creating Excel UDFs in F#	true
http://www.youtube.com/watch?v=g3VcjXGhp9U	http://i4.ytimg.com/vi/g3VcjXGhp9U/mqdefault.jpg	FCell: Tsunami F# Editor in Action	true
http://www.youtube.com/watch?v=9ri0RpT4mMo	http://i2.ytimg.com/vi/9ri0RpT4mMo/mqdefault.jpg	FCell Type Provider	true
http://www.youtube.com/watch?v=GbahmjW3J5Q	http://i4.ytimg.com/vi/GbahmjW3J5Q/mqdefault.jpg	Rhino 3D with F#	true
http://www.youtube.com/watch?v=13_4EUJ0v4A	http://i2.ytimg.com/vi/13_4EUJ0v4A/mqdefault.jpg	{m}brace on Windows Azure - A distributed GREP algorithm	true
http://vimeo.com/59499238	http://b.vimeocdn.com/ts/413/531/413531764_295.jpg	IntelliFactory CloudSharper	true
http://vimeo.com/57399434	http://b.vimeocdn.com/ts/397/852/397852679_295.jpg	Data exploration in the cloud with F#	true
http://vimeo.com/53136114	http://b.vimeocdn.com/ts/366/841/366841027_295.jpg	Introducing the F# Software Foundation	true
http://vimeo.com/52610636	http://b.vimeocdn.com/ts/363/031/363031319_295.jpg	Building Better Web Apps with FSharp	true
http://vimeo.com/50170965	http://b.vimeocdn.com/ts/345/790/345790066_295.jpg	F# 3.0 Type Providers	true
http://www.youtube.com/watch?v=OzISu9udIY0	http://i4.ytimg.com/vi/OzISu9udIY0/mqdefault.jpg	F# Tutorial: For Loop	true
http://www.youtube.com/watch?v=e4R9EfFNgLU	http://i2.ytimg.com/vi/e4R9EfFNgLU/mqdefault.jpg	WPF desktop GUI app development in F# with VS Express 2012 for Web	true
http://www.youtube.com/watch?v=8MRIHwBPyPQ	http://i1.ytimg.com/vi/8MRIHwBPyPQ/mqdefault.jpg	F# Tutorial: If Else	true
http://www.youtube.com/watch?v=ugL3tqszZmQ	http://i2.ytimg.com/vi/ugL3tqszZmQ/mqdefault.jpg	F# Tutorial: Addition of two numbers	true
http://www.youtube.com/watch?v=OWdqMTmM5Sw	http://i4.ytimg.com/vi/OWdqMTmM5Sw/mqdefault.jpg	F# Tutorial: Immutable Concept	true
http://vimeo.com/49045879	http://b.vimeocdn.com/ts/338/390/338390107_295.jpg	Howard Mansell - F# Type Providers and the R Programming Language	true
http://vimeo.com/49467255	http://b.vimeocdn.com/ts/341/340/341340995_295.jpg	F# 3.0: data, services, Web, cloud, at your fingertips	true
http://www.youtube.com/watch?v=xlJeZ-j4Fug	http://i1.ytimg.com/vi/xlJeZ-j4Fug/mqdefault.jpg	F# Tutorial: Hello World Program	true
http://vimeo.com/46903828	http://b.vimeocdn.com/ts/326/758/326758678_295.jpg	Rachel Reese - Getting Started with F# Part 1	true
http://vimeo.com/46910967	http://b.vimeocdn.com/ts/326/803/326803675_295.jpg	Rachel Reese - Getting Started with F# Part 2	true
http://channel9.msdn.com/coding4fun/blog/PacMetroMan-Recreating-PacMan-for-Metro-with-a-little-help-from-F	http://mschnlnine.vo.llnwd.net/d1/Dev/App_Themes/C9/images/avatars/c9classic/default.gif	Pac[Metro]Man - Recreating PacMan for Metro with a little help from F#	true
